iso3_country,start_time,end_time,original_inventory_sector,gas,location,total_emission,year
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,lime,ch4,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,lime,co2e_20yr,Gauteng,21211.6029178531,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,food-beverage-tobacco,n2o,Gauteng,0.415776435332253,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,food-beverage-tobacco,co2,Gauteng,8897.66171312542,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,food-beverage-tobacco,ch4,Gauteng,3.02799460250802,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,food-beverage-tobacco,co2e_20yr,Gauteng,9257.04184169478,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,wood-and-wood-products,n2o,Gauteng,0.00825278231006744,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,wood-and-wood-products,co2,Gauteng,719.654165311101,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,wood-and-wood-products,ch4,Gauteng,0.0193480516389012,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,wood-and-wood-products,co2e_20yr,Gauteng,723.478236674828,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-metals,n2o,Gauteng,1.57404582682588,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-metals,co2,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-metals,ch4,Gauteng,91.2169367095618,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-metals,co2e_20yr,Gauteng,7836.52977153989,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-mining-quarrying,n2o,Gauteng,1.5078449968561,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-mining-quarrying,co2,Gauteng,58175.7947322756,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-mining-quarrying,ch4,Gauteng,2.97071597843906,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-mining-quarrying,co2e_20yr,Gauteng,58828.6585538665,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,heat-plants,n2o,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,heat-plants,co2,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,heat-plants,ch4,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,heat-plants,co2e_20yr,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-chemicals,n2o,Gauteng,3.63333260539401,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-chemicals,co2,Gauteng,149720.035381564,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-chemicals,ch4,Gauteng,46.656790043254,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,other-chemicals,co2e_20yr,Gauteng,154500.466534349,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,textiles-leather-apparel,n2o,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,textiles-leather-apparel,co2,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,textiles-leather-apparel,ch4,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,textiles-leather-apparel,co2e_20yr,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,enteric-fermentation-cattle-operation,n2o,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,enteric-fermentation-cattle-operation,co2,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,enteric-fermentation-cattle-operation,ch4,Gauteng,237.566039591272,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,enteric-fermentation-cattle-operation,co2e_20yr,Gauteng,19267.247221967,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,manure-management-cattle-operation,n2o,Gauteng,0.15981,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,manure-management-cattle-operation,co2,Gauteng,0,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,manure-management-cattle-operation,ch4,Gauteng,8.97372353713167,2021
ZAF,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,manure-management-cattle-operation,co2e_20yr,Gauteng,735.669008866214,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,bauxite-mining,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,bauxite-mining,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,bauxite-mining,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,bauxite-mining,co2e_20yr,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,cement,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,cement,co2,Gauteng,40167.0854207998,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,cement,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,cement,co2e_20yr,Gauteng,40167.0854207998,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,coal-mining,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,coal-mining,co2,Gauteng,3305.63742595078,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,coal-mining,ch4,Gauteng,741.930076230292,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,coal-mining,co2e_20yr,Gauteng,63550.3579204494,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,copper-mining,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,copper-mining,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,copper-mining,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,copper-mining,co2e_20yr,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,cropland-fires,n2o,Gauteng,3.20999661915474,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,cropland-fires,co2,Gauteng,69473.4953107115,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,cropland-fires,ch4,Gauteng,123.814150989973,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,cropland-fires,co2e_20yr,Gauteng,80403.5334481265,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,domestic-aviation,n2o,Gauteng,0.982256834287384,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,domestic-aviation,co2,Gauteng,35033.0879948999,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,domestic-aviation,ch4,Gauteng,0.245564208571846,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,domestic-aviation,co2e_20yr,Gauteng,35321.3533734338,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,electricity-generation,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,electricity-generation,co2,Gauteng,185353.707240232,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,electricity-generation,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,electricity-generation,co2e_20yr,Gauteng,185353.707240232,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,international-aviation,n2o,Gauteng,2.92273531503473,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,international-aviation,co2,Gauteng,104242.027037356,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,international-aviation,ch4,Gauteng,0.730683828758681,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,international-aviation,co2e_20yr,Gauteng,105099.527420133,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,iron-mining,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,iron-mining,co2,Gauteng,9535.46136291157,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,iron-mining,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,iron-mining,co2e_20yr,Gauteng,9535.46136291157,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,oil-and-gas-refining,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,oil-and-gas-refining,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,oil-and-gas-refining,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,oil-and-gas-refining,co2e_20yr,Gauteng,151.3343673898,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,rice-cultivation,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,rice-cultivation,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,rice-cultivation,ch4,Gauteng,0.16640274911832,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,rice-cultivation,co2e_20yr,Gauteng,13.4453421287603,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,road-transportation,n2o,Gauteng,13.5937154531497,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,road-transportation,co2,Gauteng,1006556.09780289,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,road-transportation,ch4,Gauteng,20.8729515701343,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,road-transportation,co2e_20yr,Gauteng,1012065.29385857,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,solid-waste-disposal,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,solid-waste-disposal,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,solid-waste-disposal,ch4,Gauteng,22321.4064260921,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,solid-waste-disposal,co2e_20yr,Gauteng,1812497.80199771,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,synthetic-fertilizer-application,n2o,Gauteng,23.5667571011605,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,synthetic-fertilizer-application,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,synthetic-fertilizer-application,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,synthetic-fertilizer-application,co2e_20yr,Gauteng,6433.72468861681,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,wetland-fires,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,wetland-fires,co2,Gauteng,1975.68555,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,wetland-fires,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,wetland-fires,co2e_20yr,Gauteng,1975.68555,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,aluminum,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,aluminum,co2,Gauteng,331.127635135251,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,aluminum,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,aluminum,co2e_20yr,Gauteng,331.127635135251,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,fluorinated-gases,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,fluorinated-gases,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,fluorinated-gases,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,fluorinated-gases,co2e_20yr,Gauteng,685264.897437047,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,sand-quarrying,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,sand-quarrying,co2,Gauteng,4.23534712255148,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,sand-quarrying,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,sand-quarrying,co2e_20yr,Gauteng,4.23534712255148,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,rock-quarrying,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,rock-quarrying,co2,Gauteng,1.68168194571897,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,rock-quarrying,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,rock-quarrying,co2e_20yr,Gauteng,1.68168194571897,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-clearing,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-clearing,co2,Gauteng,1865.87340833333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-clearing,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-clearing,co2e_20yr,Gauteng,1865.87340833333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,pulp-and-paper,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,pulp-and-paper,co2,Gauteng,6442.10932328123,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,pulp-and-paper,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,pulp-and-paper,co2e_20yr,Gauteng,6442.10932328122,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,solid-fuel-transformation,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,solid-fuel-transformation,co2,Gauteng,175276.405008097,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,solid-fuel-transformation,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,solid-fuel-transformation,co2e_20yr,Gauteng,175276.405008097,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,chemicals,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,chemicals,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,chemicals,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,chemicals,co2e_20yr,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,railways,n2o,Gauteng,5.3169362851325,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,railways,co2,Gauteng,15712.2425754265,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,railways,ch4,Gauteng,0.871370475944269,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,railways,co2e_20yr,Gauteng,17234.5214639144,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-transport,n2o,Gauteng,0.00904694917187051,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-transport,co2,Gauteng,1115.42281227239,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-transport,ch4,Gauteng,0.0452347874111545,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-transport,co2e_20yr,Gauteng,1121.5656941341,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-energy-use,n2o,Gauteng,72.4474128979294,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-energy-use,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-energy-use,ch4,Gauteng,36.6580022271249,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-energy-use,co2e_20yr,Gauteng,22754.7735019773,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-degradation,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-degradation,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-degradation,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-degradation,co2e_20yr,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-manufacturing,n2o,Gauteng,34.6019984989598,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-manufacturing,co2,Gauteng,244466.185313474,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-manufacturing,ch4,Gauteng,18.4808651588548,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-manufacturing,co2e_20yr,Gauteng,255413.177154589,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,co2e_20yr,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-fires,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-fires,co2,Gauteng,26655.6192333333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-fires,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,forest-land-fires,co2e_20yr,Gauteng,26655.6192333333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-onsite-fuel-usage,n2o,Gauteng,0.251429002893309,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-onsite-fuel-usage,co2,Gauteng,28690.51656547,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-onsite-fuel-usage,ch4,Gauteng,11.2182759389458,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-onsite-fuel-usage,co2e_20yr,Gauteng,29670.0806895023,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-fossil-fuel-operations,n2o,Gauteng,16.5870302636883,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-fossil-fuel-operations,co2,Gauteng,1062845.63595082,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-fossil-fuel-operations,ch4,Gauteng,535.620339501365,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-fossil-fuel-operations,co2e_20yr,Gauteng,1110866.26678032,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,incineration-and-open-burning-of-waste,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,incineration-and-open-burning-of-waste,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,incineration-and-open-burning-of-waste,ch4,Gauteng,812.452629256334,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,incineration-and-open-burning-of-waste,co2e_20yr,Gauteng,65971.1534956143,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-agricultural-soil-emissions,n2o,Gauteng,9.509112094381,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-agricultural-soil-emissions,co2,Gauteng,1423.88532813562,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-agricultural-soil-emissions,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,other-agricultural-soil-emissions,co2e_20yr,Gauteng,4019.87292990163,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,domestic-shipping,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,domestic-shipping,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,domestic-shipping,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,domestic-shipping,co2e_20yr,Gauteng,8.26605017110333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,international-shipping,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,international-shipping,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,international-shipping,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,international-shipping,co2e_20yr,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-forest-land,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-forest-land,co2,Gauteng,-12166.8041666666,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-forest-land,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-forest-land,co2e_20yr,Gauteng,-12166.8041666666,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-shrubgrass,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-shrubgrass,co2,Gauteng,18221.55,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-shrubgrass,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-shrubgrass,co2e_20yr,Gauteng,18221.55,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-wetland,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-wetland,co2,Gauteng,-636.731583333333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-wetland,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,net-wetland,co2e_20yr,Gauteng,-636.731583333333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,removals,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,removals,co2,Gauteng,-428499.983825,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,removals,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,removals,co2e_20yr,Gauteng,-428499.983825,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,shrubgrass-fires,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,shrubgrass-fires,co2,Gauteng,403421.035833333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,shrubgrass-fires,ch4,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,shrubgrass-fires,co2e_20yr,Gauteng,403421.035833333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,water-reservoirs,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,water-reservoirs,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,water-reservoirs,ch4,Gauteng,47.262398636,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,water-reservoirs,co2e_20yr,Gauteng,3837.7067692432,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,enteric-fermentation-cattle-pasture,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,enteric-fermentation-cattle-pasture,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,enteric-fermentation-cattle-pasture,ch4,Gauteng,174.298975833333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,enteric-fermentation-cattle-pasture,co2e_20yr,Gauteng,14153.0768376667,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,manure-left-on-pasture-cattle,n2o,Gauteng,8.40676083333333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,manure-left-on-pasture-cattle,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,manure-left-on-pasture-cattle,ch4,Gauteng,5.62254666666667,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,manure-left-on-pasture-cattle,co2e_20yr,Gauteng,2751.59649683333,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,enteric-fermentation-other,n2o,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,enteric-fermentation-other,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,enteric-fermentation-other,ch4,Gauteng,123.085390325557,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,enteric-fermentation-other,co2e_20yr,Gauteng,9994.53369443524,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,manure-management-other,n2o,Gauteng,0.671027756692318,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,manure-management-other,co2,Gauteng,0,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,manure-management-other,ch4,Gauteng,8.2877996677983,2021
ZAF,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,manure-management-other,co2e_20yr,Gauteng,856.159910602225,2021
